ensembl_id	gene_symbol	contrast	log_fold_change	avg_expression	t_statistic	p_value	adj_p_value
ENSG00000184076	UQCR10	astrocytoma_normal	1.3986781163634767	11.258857010663798	1.2930639224487726	0.20140894702477077	0.29649573117504424
ENSG00000184164	CRELD2	astrocytoma_normal	1.8617008150055818	5.890364463715034	2.310608023260168	0.024641329621897513	0.05337003314220049
ENSG00000184203	PPP1R2	astrocytoma_normal	1.3534829097666683	5.998188534098004	2.590253218958817	0.012260296773696574	0.029913930911588622
ENSG00000184220	CMSS1	astrocytoma_normal	1.228508445417714	6.360807743036146	2.3786461093748694	0.020885669812038522	0.04665140814681419
ENSG00000184221	OLIG1	astrocytoma_normal	42.47950682145401	59.760270349270414	3.06567002870023	0.0033671006089894076	0.010187142829067969
ENSG00000184226	PCDH9	astrocytoma_normal	-3.487541865959868	12.029283624477996	-1.5819291851955497	0.11941565251348037	0.19574992454518694
ENSG00000184254	ALDH1A3	astrocytoma_normal	6.211232559221715	9.111890858320551	2.144973869932465	0.03639974887447735	0.07394989499863427
ENSG00000184277	TM2D3	astrocytoma_normal	-2.3894187379455856	7.005042294526299	-4.86702458004536	9.972625673576646e-6	7.192052517412916e-5
ENSG00000184408	KCND2	astrocytoma_normal	-7.545423341649886	12.27854860468256	-2.626120696828479	0.011171659837168483	0.027685507190689622
ENSG00000184432	COPB2	astrocytoma_normal	3.7566345278999456	11.738719396558619	3.692079007870351	5.134705203247413e-4	0.0020795970831245987
ENSG00000184515	BEX5	astrocytoma_normal	-7.443284024824302	11.106791784193026	-3.0732084175755543	0.003295511205072302	0.010005263810010611
ENSG00000184575	XPOT	astrocytoma_normal	2.1092805623698676	7.947714421597148	2.14969051819472	0.036006505287397274	0.07332367667211717
ENSG00000184588	PDE4B	astrocytoma_normal	7.212912910393794	10.407352554252672	3.2485037619004866	0.0019829624545207067	0.006533606378100533
ENSG00000184613	NELL2	astrocytoma_normal	-42.98443232520446	15.111350136179585	-7.960624578500068	1.02957432840579e-10	2.941473323433978e-9
ENSG00000184672	RALYL	astrocytoma_normal	-6.137127466103574	5.644692249785602	-4.090536323632801	1.4209851798223816e-4	7.009168412817926e-4
ENSG00000184752	NDUFA12	astrocytoma_normal	-5.130885876060466	21.40750561655084	-3.0427387394294336	0.0035939146385389523	0.010774223018017523
ENSG00000184831	APOO	astrocytoma_normal	-0.7421075376605157	7.1166258361526955	-0.9386597478127248	0.3520207478041282	0.46214100399028574
ENSG00000184840	TMED9	astrocytoma_normal	5.019603606744722	13.983034280039094	2.6624276149195483	0.010160199031224336	0.025570705454917214
ENSG00000184867	ARMCX2	astrocytoma_normal	-0.042005509992570855	8.361521535485185	-0.04363172901821908	0.965356416995856	0.975979915541902
ENSG00000184887	BTBD6	astrocytoma_normal	-0.4645754470408664	6.183365647852078	-0.723251768384173	0.472598378903862	0.580499474990139
ENSG00000184900	SUMO3	astrocytoma_normal	1.1030874242443942	6.05773222963659	2.799856857822095	0.0070448737330273585	0.018884253887943958
ENSG00000184905	TCEAL2	astrocytoma_normal	2.2890713264647324	23.95650003998884	0.5538558274676163	0.5819285601493748	0.6788715217750035
ENSG00000184983	NDUFA6	astrocytoma_normal	1.1453746742430244	8.801982053550338	1.4561720823713145	0.15104576105274237	0.2363006071508425
ENSG00000185043	CIB1	astrocytoma_normal	3.029110910505258	5.416303087416283	5.142383098143987	3.742452478064548e-6	3.11188337064936e-5
ENSG00000185088	RPS27L	astrocytoma_normal	5.982071242812907	6.7757816499953405	5.911151830569727	2.256706037837262e-7	2.716716464277559e-6
ENSG00000185127	C6orf120	astrocytoma_normal	4.723393637919143	9.451410390523236	4.678227233644413	1.932886599498949e-5	1.2747771667067056e-4
ENSG00000185129	PURA	astrocytoma_normal	4.46392345002362	7.243854475334981	2.8419861657235015	0.0062832431300719385	0.01713813738837519
ENSG00000185201	IFITM2	astrocytoma_normal	4.262888138478032	5.822903731793766	2.2763324762863055	0.026752118350392647	0.0570605642492263
ENSG00000185222	TCEAL9	astrocytoma_normal	12.484240437310623	29.201182599615816	3.261391785998313	0.0019091063281805026	0.00633819508657311
ENSG00000185432	METTL7A	astrocytoma_normal	7.231374970841693	12.097956173767427	2.626899687807065	0.011149026521943984	0.027643080223032333
ENSG00000185565	LSAMP	astrocytoma_normal	-1.7490286881666666	8.845663641610633	-1.294761441467384	0.20082666373694133	0.295812247936846
ENSG00000185608	MRPL40	astrocytoma_normal	3.499823788755508	7.661572793105289	5.65975286888682	5.707918841481843e-7	6.102239887247326e-6
ENSG00000185624	P4HB	astrocytoma_normal	2.150687553351604	5.268011308288144	2.9404481608086424	0.004790480191036831	0.013652786436577267
ENSG00000185630	PBX1	astrocytoma_normal	-0.8732985121074287	5.93741323019574	-1.449203709698389	0.15297437116333046	0.2385363075767187
ENSG00000185721	DRG1	astrocytoma_normal	-0.045186065260737	9.693665110450233	-0.04722547689376487	0.9625050590834296	0.9739657651350788
ENSG00000185745	IFIT1	astrocytoma_normal	3.041226022525488	7.073831009306059	1.550736616727852	0.12671623441757499	0.20516838600782142
ENSG00000185787	MORF4L1	astrocytoma_normal	5.826314466612894	23.077210662776753	0.5340691515372065	0.5954517805858582	0.6909100903343923
ENSG00000185808	PIGP	astrocytoma_normal	1.9466901262168699	5.750711314586393	2.783191826869335	0.007368999374705378	0.019582966935085606
ENSG00000185825	BCAP31	astrocytoma_normal	6.200919854516238	14.012307034840532	4.391169333775025	5.190136820610162e-5	2.991189197533259e-4
ENSG00000185862	EVI2B	astrocytoma_normal	7.323300673941981	6.514362029451203	3.34577659451902	0.001486032796659325	0.0051147887025569634
ENSG00000185896	LAMP1	astrocytoma_normal	3.2146356798133104	9.380151815709088	4.128756998661807	1.252317283141445e-4	6.326568118560407e-4
ENSG00000185950	IRS2	astrocytoma_normal	21.659907793383343	28.67065461685968	3.5981128346818587	6.887042594225664e-4	0.002673407195411315
ENSG00000186106	ANKRD46	astrocytoma_normal	-2.7952286186050417	5.720952588550444	-4.566140460395041	2.8504807185923716e-5	1.7770979574786635e-4
ENSG00000186298	PPP1CC	astrocytoma_normal	-7.407829131895308	26.402585035810006	-3.858471417683576	3.025485947931576e-4	0.001321122276762806
ENSG00000186310	NAP1L3	astrocytoma_normal	-20.917958216949327	21.73852916377639	-7.0470898977545255	3.20079058270568e-9	6.393929873181784e-8
ENSG00000186340	THBS2	astrocytoma_normal	9.49138145100852	11.204638339090524	2.7654650852327314	0.007728817574554753	0.020355766943567978
ENSG00000186395	KRT10	astrocytoma_normal	2.9265341599243624	8.304825752603232	2.255388867420787	0.02811948503820684	0.059533874372033814
ENSG00000186462	NAP1L2	astrocytoma_normal	-2.673038198126236	10.908898229121586	-1.189345409962907	0.23942709751454205	0.3407017865919706
ENSG00000186468	RPS23	astrocytoma_normal	-5.477249696000199	5.918891297185131	-5.997889485749454	1.6356990438058953e-7	2.0439613721228057e-6
ENSG00000186665	C17orf58	astrocytoma_normal	-2.826536223774189	5.747538444262061	-4.210746693528681	9.53357467800281e-5	5.013250491400743e-4
ENSG00000186687	LYRM7	astrocytoma_normal	1.3805348461483913	5.7471568844402166	2.0074851330339074	0.049635128123689774	0.09550821545128294
ENSG00000186834	HEXIM1	astrocytoma_normal	2.5931921766743984	5.0396592718517175	4.408755482805756	4.888768659395526e-5	2.837070145626061e-4
ENSG00000187051	RPS19BP1	astrocytoma_normal	1.6054607230574818	6.0356463815623815	3.326763446991702	0.0015728002031904717	0.005367378062819143
ENSG00000187068	C3orf70	astrocytoma_normal	7.611465008183312	14.683866701801724	3.0224149697338936	0.003806794077357626	0.011312648098308571
ENSG00000187109	NAP1L1	astrocytoma_normal	3.644005029056868	14.84004960408235	1.8060536209273905	0.07639804375977748	0.1355723912268711
ENSG00000187164	SHTN1	astrocytoma_normal	-4.737383201083786	10.588188743466183	-2.718362169555557	0.008764927011188198	0.022635768238010622
ENSG00000187189	TSPYL4	astrocytoma_normal	-6.779206161775605	19.640507690688406	-2.8564632156010035	0.00603961209101044	0.016586397384267478
ENSG00000187498	COL4A1	astrocytoma_normal	1.6846329810201208	7.9299570642632204	0.4137914795043975	0.6806404088076097	0.7636453367109768
ENSG00000187601	MAGEH1	astrocytoma_normal	-2.3720886674287054	13.19662170324161	-1.2349987250283339	0.2220953390676303	0.32054865575276287
ENSG00000187608	ISG15	astrocytoma_normal	1.2342114993147024	6.229326188861776	0.5195440326364172	0.6054718283237044	0.6998577059972693
ENSG00000187957	DNER	astrocytoma_normal	2.450181219931541	57.12868038413555	0.29441255954051276	0.7695540629921849	0.8345504643328248
ENSG00000188021	UBQLN2	astrocytoma_normal	-2.2589718158616257	6.708994274302026	-5.000129270326405	6.2223472031954875e-6	4.8183550388914555e-5
ENSG00000188042	ARL4C	astrocytoma_normal	3.930837288966099	9.601336377812077	1.3128773730917755	0.19469096153195603	0.28896074852902603
ENSG00000188186	LAMTOR4	astrocytoma_normal	4.519185079222249	8.190195404749126	4.389829734935405	5.2138202220066844e-5	3.001388587042654e-4
ENSG00000188229	TUBB4B	astrocytoma_normal	-23.600775381727924	20.304459611087545	-5.548166253390152	8.594178986126673e-7	8.722917699684037e-6
ENSG00000188257	PLA2G2A	astrocytoma_normal	9.44909428067006	7.390889231838512	1.6128617070643227	0.11251417521157951	0.18667970698572459
ENSG00000188313	PLSCR1	astrocytoma_normal	5.371057178278323	7.167214695958962	3.1598628716392656	0.002568719739638765	0.008086366833808674
ENSG00000188613	NANOS1	astrocytoma_normal	1.2877473005531856	5.412949874713904	0.5837785405791783	0.5617624844813605	0.6611274190853509
ENSG00000188636	RTL6	astrocytoma_normal	-7.81095476120193	13.121417425275148	-4.22308710069478	9.148301737668454e-5	4.841117141178853e-4
ENSG00000188643	S100A16	astrocytoma_normal	12.359645124653438	14.618128265732945	3.488894814766845	9.641461640844116e-4	0.0035519683076555768
ENSG00000188725	SMIM15	astrocytoma_normal	1.506382012535505	14.332375553542427	1.263091973401114	0.21189922057457525	0.30885543370956986
ENSG00000188732	FAM221A	astrocytoma_normal	1.0842568715627534	5.291679712833824	1.1923311255793834	0.2382644604694612	0.33943969450032063
ENSG00000188846	RPL14	astrocytoma_normal	-2.840918897312095	8.664034532028907	-2.3806585310017643	0.020782841041018008	0.04645794247867334
ENSG00000188895	MSL1	astrocytoma_normal	-1.6866037392329825	7.219866912009734	-2.847917179455071	0.0061823525766160755	0.016915861292852937
ENSG00000188906	LRRK2	astrocytoma_normal	5.5447247066330165	6.59349724769807	3.7509597626651887	4.263692229539064e-4	0.0017744887187307631
ENSG00000189043	NDUFA4	astrocytoma_normal	-2.371819687776981	45.08568890662079	-0.39187626781567103	0.6966681362490379	0.7768523823817828
ENSG00000189056	RELN	astrocytoma_normal	-54.40855905266513	9.338134579129258	-30.95340998741662	2.0464127010883258e-36	1.3680951044342488e-32
ENSG00000189058	APOD	astrocytoma_normal	59.62857748757658	56.672491879228694	3.35584978224676	0.001441919194588857	0.004990359165948942
ENSG00000189060	H1-0	astrocytoma_normal	-1.694567656635018	5.7708099527098975	-1.8419107008728648	0.07089715795301672	0.12762888429276575
ENSG00000189067	LITAF	astrocytoma_normal	4.007942059921016	9.180324443290502	2.9191935927082038	0.005081656026522172	0.014355602577217902
ENSG00000189144	ZNF573	astrocytoma_normal	-2.866077787201684	7.040876116287256	-3.400037498636619	0.0012626517802742307	0.004454484451218993
ENSG00000189159	JPT1	astrocytoma_normal	-17.88569797152223	6.767866836644756	-7.4018790556287	8.40843189510731e-10	1.9339393358746814e-8
ENSG00000189227	C15orf61	astrocytoma_normal	0.017733730576839853	6.471066602568701	0.016140005961733633	0.9871812652802768	0.9910315904958142
ENSG00000189241	TSPYL1	astrocytoma_normal	-0.8816662591851749	24.78114820076485	-0.33106546429961525	0.7418565540500215	0.8120660980257194
