Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000143110	9.156745242508137	1.7272756993044427	0.39690261671498284	4.473366594531635	7.699760321472843e-6	3.526577154619867e-5
ENSG00000143119	0.026961802924722163	0.011089883498852784	0.2508889519050871	0.044202293766773	0.9647431536808346	NA
ENSG00000143125	0.49348711495531117	0.3884129338553201	0.44452373953780666	0.8221527682212499	0.41098995625230295	NA
ENSG00000143126	378.42877842652223	0.0015333054493237156	0.113546525788633	0.01359598846633344	0.9891523049159258	0.9932484661100656
ENSG00000143127	6.336366864054564	1.40799301711832	0.4130558977147189	3.273307984316916	0.0010629658551741213	0.003102424969667026
ENSG00000143147	108.4019281511467	-1.9692592166697092	0.23584351208927806	-8.48049478459148	2.2423828745478228e-17	6.103910854382047e-16
ENSG00000143149	189.71778293851284	-0.31981263946886823	0.16145084030713155	-1.9895825012628976	0.04663694535381381	0.08677802110208006
ENSG00000143153	125.01462393938934	0.63188137579156	0.10569726958740265	5.978443498320676	2.2527972171863277e-9	2.0476092242034798e-8
ENSG00000143155	302.7095928006791	0.3799112489428284	0.10137402313477516	3.7447279885871083	1.805893235366221e-4	6.251579207956318e-4
ENSG00000143156	71.26201606765896	-0.13533900966150775	0.17812041046639893	-0.7877726890716058	0.43082967873887296	0.5405673143711127
ENSG00000143157	376.351986489899	-0.4287444706666803	0.10276782293100117	-4.177342511442412	2.949347369871322e-5	1.2109659812145855e-4
ENSG00000143158	115.87688757521171	0.9976404348443282	0.14411942668134686	6.936832723968446	4.009881504271775e-12	5.727316195945658e-11
ENSG00000143162	89.94131838505564	-0.012998154117408803	0.10950686197745661	-0.11327854455151617	0.909809726707687	0.9379995110265548
ENSG00000143164	92.94765583449495	0.29190835869665266	0.14278625116981766	2.0504195864449963	0.04032350347776196	0.07664335790313238
ENSG00000143167	16.065020409076812	-2.3442480257295286	0.3792624695078111	-5.953239222974187	2.6288659584375456e-9	2.3669891702602843e-8
ENSG00000143171	19.31557939366056	-0.15571222344042635	0.4383311146572553	-1.7471353061942652	0.080613870380265	0.1379821671028049
ENSG00000143178	10.324898999707115	-0.4084126775650848	0.27085679212382036	-1.486306101124101	0.1371981736661236	0.21488846029107903
ENSG00000143179	292.7660929027232	0.053217697287756674	0.16324713572830163	0.31002388997053004	0.7565427892304156	0.8225969838988171
ENSG00000143183	342.5585850140694	0.8678877579384877	0.07883111215087046	11.011030473599119	3.381141188274579e-28	2.622373327494137e-26
ENSG00000143184	5.171116442359824	-0.4133972368356517	0.3389828474145828	-1.1600642372941035	0.24602265332682594	0.3457987803706256
ENSG00000143185	0.06891035838797362	0.030917378122441243	0.2508889519050871	0.12323155139545278	0.901923741574883	NA
ENSG00000143190	505.11924672364717	-0.14289945024571646	0.15944874997110223	-0.9014835550861289	0.3673312735695421	0.477509289686391
ENSG00000143194	1.6939109250069462	-0.19776708543285473	0.4118635967899836	-0.4802684828757134	0.6310364965442621	0.7202481161660852
ENSG00000143195	8.751718311483494	-0.3690204033234704	0.39722521453208015	-0.8345212943462795	0.40398729288161955	0.5146235450101139
ENSG00000143198	159.50544181451028	-0.5418682641607225	0.19839624440762677	-2.803276453868451	0.0050586287291538605	0.012407491183610026
ENSG00000143199	4.168676541402763	2.0564318625426603	0.4350004530156524	4.618199981532614	3.87083120257147e-6	1.8871979442904493e-5
ENSG00000143207	154.69682182034035	0.16403722501980297	0.07514104148973155	2.1833607167354687	0.029009256465016002	0.057652310351952674
ENSG00000143217	2.6103855342123365	0.7029288807618083	0.3959930049949242	1.8279507493877574	0.0675569435363289	0.1187552104693271
ENSG00000143222	152.54356703932973	0.35502783713439545	0.06297978045608178	5.637721627425411	1.7231476110119144e-8	1.3325337977238765e-7
ENSG00000143224	61.03151490525899	-1.8764287717172665	0.32305403267022553	-6.344507057576236	2.2313875820501525e-10	2.415256666543356e-9
ENSG00000143226	0.2754148410444781	0.23792475599753432	0.37639773363412704	0.5728851127270509	0.5667224851904876	NA
ENSG00000143228	208.05175305793577	1.219329474267508	0.11840873638326464	10.297136283651959	7.25901240641829e-25	4.0945488161978676e-23
ENSG00000143248	22.264096404611863	1.01109528690895	0.3500637239148375	2.9313668419313657	0.0033747400869143834	0.008676845444673472
ENSG00000143252	410.8508337239435	0.34277951897455206	0.10228061303750267	3.3475075283001	8.154177298293693e-4	0.0024382781613721295
ENSG00000143256	213.32309211993788	0.6331633480132712	0.0829160842763071	7.638901057084314	2.1908357875932037e-14	4.2675781879100854e-13
ENSG00000143257	0.5457037851447059	0.2367700267189302	0.41712232743074357	0.5369199789686613	0.591322889849502	NA
ENSG00000143258	164.803875243582	0.9254364359914214	0.14891145159864205	6.227156113675339	4.749777837047012e-10	4.88786893904116e-9
ENSG00000143278	0.8629934020240014	1.0137607187219142	0.44574738815494913	2.2516228206911513	0.024346117671722324	0.049547682764500806
ENSG00000143294	348.0499513071972	0.6115153649148297	0.1307860072364081	4.6814235148577685	2.8488968909080027e-6	1.4295654541126824e-5
ENSG00000143297	5.8420449685913125	0.9706110305878707	0.3256162902423923	2.9836587497424794	0.002848242394693486	0.007447511348345784
ENSG00000143303	62.69684995247673	-0.8489586544349713	0.18980128338725413	-4.503825081597338	6.674114683074787e-6	3.094442271519686e-5
ENSG00000143314	110.47095616235052	0.019209952646316208	0.1740699470988976	0.075196751269905715	0.9400581691490927	0.9601432995200411
ENSG00000143315	82.45542098712977	-0.9199172505508729	0.16523042583612707	-5.5936534080476745	2.223405893603287e-8	1.6811817466471307e-7
ENSG00000143318	0.37215542917828104	0.24228693939457896	0.42814558602034947	0.5480773847398976	0.5836387684085313	NA
ENSG00000143319	133.650100183025	0.27551770942215437	0.13100152233565013	2.1031993119212933	0.03544835042021988	0.06858202498761544
ENSG00000143320	161.74873639488456	0.7307970499056792	0.08557296498974534	8.540731659081647	1.3337461440244125e-17	3.766627664570148e-16
ENSG00000143321	1549.9869578077748	-0.2510009227151266	0.05626283557053586	-4.461891084857067	8.123951684047557e-6	3.7039741674231086e-5
ENSG00000143322	636.3066070049339	0.001593647994827866	0.0656848219255977	0.025932669539672156	0.9793110422787734	0.9870108283510215
ENSG00000143324	452.6778503236235	0.3057880134528682	0.12099887642167767	2.5291739095007832	0.011433136040497395	0.025656146996099673
ENSG00000143333	47.8520102620173	-0.019765391690077187	0.1540900495416081	-0.1343174068584949	0.8931515892834446	0.9261974005365838
ENSG00000143337	251.205218205554	1.0355656962828101	0.20642965717988948	5.039634362398803	4.6642207926391343e-7	2.7492707974717846e-6
ENSG00000143340	0.9959769801758632	-0.6609360264937812	0.4527525104994432	-1.4840468940196194	0.13779648035569103	0.21569745118228523
ENSG00000143341	6.49276793363772	-0.10586418697074981	0.4138247134971101	-0.27634192740527763	0.7822854557474018	0.8429407485160482
ENSG00000143344	3.4465943755496555	-0.08022804623120423	0.3501507925464804	-0.2129361643358254	0.8313767541173778	0.880634866683079
ENSG00000143353	30.486716380005294	-0.04495407094187386	0.2490107849460444	-0.23477254948980725	0.814385274643971	0.8676466720816733
ENSG00000143355	272.9540277015298	-2.727516879559503	0.39374818518446075	-7.239945942185267	4.4886361506411503e-13	7.284936097860246e-12
ENSG00000143363	87.04200336565283	-0.6756074903016365	0.17299574456632597	-3.922399573472563	8.767143982676197e-5	3.2544724522001945e-4
ENSG00000143365	0.9225374608614458	-0.5959690047911224	0.45302310829884435	-1.3055458617802238	0.19170704130129068	0.28232123862422537
ENSG00000143367	29.72292107309043	-0.07197715941479702	0.14898675020365376	-0.4845769779587366	0.6279764476848666	0.7175318821621591
ENSG00000143368	174.04444432352915	0.4228603896011659	0.0784351464575841	5.3911625230001965	7.000332567165385e-8	4.85786236305661e-7
ENSG00000143369	6.132162600854641	0.3877874292024847	0.2935411292959674	1.3164468895314394	0.18802409325388414	0.27771170421367636
ENSG00000143373	172.54101085936375	-1.1790249830049082	0.21090259810269346	-5.614694019554147	1.9691037384154078e-8	1.505625678347642e-7
ENSG00000143374	80.42908798442016	-0.18682665943382584	0.10225341443735164	-1.827788795106222	0.06758125550532652	0.118788049170169
ENSG00000143375	1.5677575972046138	0.10631456172939087	0.45300023816594504	0.2622277036519965	0.7931458960653257	0.8517284715395322
ENSG00000143376	222.31035042186153	0.31906312329370057	0.09262302725559296	3.444302265413971	5.725352458693101e-4	0.0017694408946467867
ENSG00000143379	195.68227833912812	-0.30113737263695256	0.09687050522254946	-3.1090782446236704	0.0018767201077366797	0.005130398780978747
ENSG00000143382	5.429991760599824	-0.18044676800184456	0.34440563947821645	-0.5146291089061908	0.6068122200399855	0.6997928493939504
ENSG00000143384	533.0768760440143	0.2576490188657943	0.05065244304688603	5.0858656876306165	3.659529740732615e-7	2.2051253759067476e-6
ENSG00000143387	12.378752224906828	1.3790329421827925	0.30981172332112916	4.487036579255036	7.222067877453509e-6	3.3272929448080196e-5
ENSG00000143390	80.83110187288918	-1.109633063235779	0.21905667161842252	-5.086400629229585	3.649227806745567e-7	2.20017461592182e-6
ENSG00000143393	176.8356704612784	-0.09516411295670558	0.09657199732958689	-0.9856242265301793	0.3243175451422756	0.43239606473623504
ENSG00000143398	268.95871163723064	0.5188275770733514	0.1266803815819698	4.090600188410695	4.302582940307262e-5	1.7096871295671878e-4
ENSG00000143401	395.3461518558834	-0.723000132536593	0.17745050450518313	-4.095464013875214	4.21323671359367e-5	1.6770272020749446e-4
ENSG00000143409	34.14862742247183	-0.8301381506830287	0.1994166531907257	-4.186274949521381	2.835698208161652e-5	1.167484180315734e-4
ENSG00000143416	3.673022220453899	-0.7597837435788528	0.354026738810192	-2.1318776854441914	0.03301690309712941	0.06450496274653103
ENSG00000143418	161.1211145715371	0.22524237630620705	0.10928735398241901	2.058229477100276	0.03956811025949185	0.07545912620088953
ENSG00000143420	476.4732775220202	0.12215833935118006	0.05270162803762954	2.317676076490609	0.020466932160071217	0.04274954463850123
ENSG00000143434	166.5708864155308	-1.9968572183939095	0.26466106748153695	-7.682956317730807	1.5545860953561375e-14	3.0765054660068554e-13
ENSG00000143436	118.94552132416308	0.13604676115834413	0.10829373638548812	1.2566001996313776	0.20889844242750252	0.30288120559797893
ENSG00000143437	95.50439759378048	-0.21261342817587436	0.15938987293085977	-1.3309614903951825	0.18320168250848654	0.27178781253157747
ENSG00000143442	517.2755092434502	0.3136447394464458	0.14285908954174958	2.19066082350536	0.02847634609635362	0.056732174638651045
ENSG00000143443	23.640032138919274	0.11271321741370437	0.2651254345111606	0.42629014149271033	0.6698964406250666	0.7530712624654378
ENSG00000143450	1.4976689782016943	-0.24948626368951	0.4515066128050393	-0.6529165580473723	0.5138100736287039	0.6177316528905874
ENSG00000143452	1.3237105442305823	0.26445379691401916	0.43400513875147423	0.6379383333152158	0.5235138231720422	0.6268179707710053
ENSG00000143457	61.01443294510862	-0.23478886072425692	0.1449273965911226	-1.6216853991483253	0.10487072666809187	0.1718765578313288
ENSG00000143458	38.34219996905329	0.3938864254856129	0.2123168282365027	1.8578017698821734	0.0631971697136567	0.11242157789689701
ENSG00000143469	22.184441591525935	0.33088882105289247	0.31650889696476625	1.185386636266141	0.23586461305204207	0.3347077304314393
ENSG00000143473	35.72521298002045	0.37194595449946144	0.40573835683600035	0.7554908625148642	0.4499545128794311	0.5583999296255355
ENSG00000143476	218.99407464149752	-0.4696636826766091	0.19546912664920507	-2.4394177972563473	0.014710949179112056	0.03201053985379556
ENSG00000143479	24.277021770299154	0.2727941895036702	0.1872830290692837	1.4747421766897033	0.1402818722494298	0.21865660900473452
